2018	1263	Pani doktor prowadziła w ubiegłym roku moją córeczkę pod kątem neurologicznym. Bardzo się na niej zawiodłam. Po pierwszej wizycie, kiedy córka miała 6 miesięcy, stwierdziła lekką wiotkość w nogach i nic więcej, kazała wrócić za pół roku, nie zaleciła żadnych ćwiczeń. Wróciłam po 4 miesiącach, bo widziałam, że córka rozwija się nieprawidłowo, że między nią a rówieśnikami jest przepaść. Zleciła badania krwi i powiedziała, że ewentualnie można zacząć ćwiczenia, ale ogólnie, że mamy się przyzwyczaić do tego, że córka będzie inna!!! Nie dała wskazówek, jak, gdzie i z kim ćwiczyć. Po tej wizycie konsultowaliśmy się jeszcze z 4 neurologami (w tym w Warszawie), natychmiast rozpoczęliśmy intensywną rehabilitację, kiedy córka miała rok, podejrzewano u niej nawet mózgowe porażenie dziecięce. Teraz córka ma ponad 2 lata, chodzi, rozwija się, chociaż jej rozwój jest nadal opóźniony względem rówieśników. Pani doktor nie widziała zagrożenia, dopuściła do tego, że przespaliśmy bardzo ważny okres, kiedy można było dużo nadgonić rehabilitacją. Nie zaleciła nawet USG głowy, a gdy córeczka miała rok, ciemię już zarośło i nie dało się zrobić USG. Bardzo złe doświadczenia i zdecydowanie nie polecam.
2020	1265	Witam! Byłam na wizycie ginekologicznej u pani doktor. Przyznam, że zawsze przed wizytami u poprzedniczki (a uczęszczałam do jednego lekarza 8 lat) byłam w pozytywnym szoku. Badanie było bardzo delikatne, nawet fotel był bardzo wygodny (przez ostatnie lata muszę stwierdzić, że nawet leżenie na fotelu z nogami w górze było bolesne, nie wiem, co było z nim nie tak). Pani doktor jest super, bardzo kompetentna. Jest również lekarzem medycyny estetycznej i już z całym przekonaniem zapisałam się na jeden z zabiegów. Mam pełne zaufanie.
2021	1266	Od wielu lat borykam się ze stanami lękowymi, które raz mniej, raz bardziej, ale utrudniały mi codzienne funkcjonowanie. Od kilku lat przyjmuję również na stałe leki, które początkowo dawały dobre efekty. Niestety z czasem ich działanie osłabło, a lęki zaczęły się ponownie nasilać. Wtedy podjęłam decyzję o terapii. Ku mojemu ogromnemu zdziwieniu terapia u Pani Anny Kowalskiej dała bardzo, ale to bardzo dobre rezultaty! Mój stan się na tyle ustabilizował, że mogłam zejść z leków, a w to nigdy nie wierzyłam. Zatem proszę mi wierzyć, że czasami lepiej najpierw udać się na terapię, niżeli rozpocząć faszerowanie proszkami. Oczywiście polecam Panią Annę Kowalską, jest ciepłą i bardzo kompetentną terapeutką.
2023	1268	Jestem pacjentką Anny Kowalskiej od 3 lat. Jest kompetentną i rzeczową osobą. Nie rozumiem opinii osoby na temat lekarza biorąc pod uwagę czas oczekiwania w kolejce. Świadczy to tylko i wyłącznie o tym, że jak potrzeba, lekarz poświęca więcej czasu pacjentce niż przysługujące jej 20 minut. Ja sama miałam taką sytuację przy badaniu przezierności karku w ciąży, gdy samo badanie trwało 30 minut, gdyż pani doktor chciała, jak sama powiedziała, zrobić wszystko dokładnie, a dzidziuś niestety się wiercił i źle układał. Polecam gorąco. Nie zbyła żadnego mojego pytania; jak przychodziłam na wizytę i mówiłam, że coś mnie boli w dole brzucha, robiła mi od razu badania.
2022	1267	Niestety ja należę do grupy osób niezadowolonych z efektu operacji nosa, którą dwa lata temu przeprowadziła pani Marta. To, że pani Marta jest bardzo sympatyczną osobą, to nie ulega wątpliwości, ale jako dobrego chirurga plastycznego nie mogę jej polecić. Chciałam tylko mieć prosty nos (miałam skrzywioną przegrodę) – czy to tak wiele? Nie dość, że nos nadal jest krzywy, że w rozmowie z obcymi, by zrobić dobre wrażenie, ustawiam się z profilu, to jeszcze od operacji mam dwa dość spore i widoczne pod światło (co najgorsze!) zgrubienia na samym środku nosa. Pani Marta twierdziła, że to zejdzie, że to pewnie po szwach miejsce, ale niestety minęły już dwa lata i zero poprawy. Każdego dnia, gdy patrzę w lustro, chce mi się płakać. Wydałam osiem tysięcy złotych, które niełatwo mi było zarobić, po to, by mój nos wyglądał gorzej niż przed operacją. Gdybym tylko mogła (miała za co), zrobiłabym sobie poprawkę, ale na pewno nie u pani Marty.
2025	1270	Zdecydowanie odradzam osobom, które chcą mieć u doktora Bieleckiego operację nosa wymagającą poprawy czubka. Dopisuję się do listy niezadowolonych osób – efekt operacji był makabryczny, nos krzywy, zaginający się w jedną stronę. Po kilku wizytach doktor łaskawie chciał zrobić poprawkę, ale ja bałam się ryzykować. Zdecydowałam się na poprawkę u doktora Skupienia (zresztą nie ja jedna...) i teraz jestem bardzo zadowolona :-). Reasumując – doktora Bieleckiego zdecydowanie wszystkim odradzam!
2024	1269	Na wizytę do doktora Jana Kowalskiego poszłam prywatnie do poradni endokrynologicznej Convictor w Pruszkowie w celu zrobienia USG szyi/tarczycy, ponieważ od jakiegoś czasu miałam na niej wyczuwalne ręką i widoczne zgrubienie (kulka wystająca z szyi). Większość wizyty została poświęcona na uzupełnienie moich danych osobowych w komputerze (była to moja pierwsza wizyta) i wywiad (czy palę, piję, choroby w rodzinie itp.). Samo USG trwało może dwie minuty. Pan doktor ograniczył się właściwie do obejrzenia, a raczej zrobienia zapisu/zdjęcia ww. zgrubienia, po czym powiedział, że jest to 3 cm guz tarczycy i że potrzebna będzie biopsja do określenia jego charakteru. Niestety USG zrobione przez Pana doktora było bardzo szybkie, bardzo powierzchowne i tak mało dokładne, że nie wykazało drugiego całkiem sporego guza (1 cm), ani dwóch mniejszych guzków w obrębie tego samego płata tarczycy! O ich obecności dowiedziałam się po kolejnym USG, które tym razem wykonał najlepszy specjalista od USG tarczycy w Warszawie. Za wizytę u doktora Jana Kowalskiego zapłaciłam 200 zł (w Warszawie 140 zł), nie dostałam od niego od razu opisu USG, miał go przygotować dopiero na następny dzień; w rzeczywistości opis był gotowy dopiero po 4 dniach – codziennie dzwoniłam i dowiadywałam się, czy już jest, bo nikt nie był łaskawy mnie poinformować. Wiadomość o guzie zwaliła mnie z nóg, nikomu nie życzę zatem tak długiego oczekiwania na wynik, szczególnie że była to wizyta prywatna. Obecnie jestem rok po operacji tarczycy, po biopsji podejrzewano u mnie raka brodawkowatego dwuogniskowego, stąd istotna była informacja z USG o dwóch guzach. Ja miałam szczęście – histopatologia pooperacyjna wykazała nowotwór łagodny. Doktora Jana Kowalskiego nie polecam.
2026	1271	Specjalista zaznaczył, że dzieci nie powinny przebywać na silnym słońcu w godz. 11–15, ponadto należy je smarować kremami z filtrem, wkładać im odzież ochronną i nakrycia głowy. „Opalać możemy się na dwa sposoby: naturalny lub sztuczny, należy jednak pamiętać, że liczba zachorowań na czerniaka podwoiła się w ciągu ostatnich 10 lat. Dotyczy to także solariów. Niestety średnia wieku młodych Polek korzystających z takich usług to obecnie 17 lat. W siedmiu europejskich krajach już wprowadzono zakaz korzystania z solariów przez osoby niepełnoletnie, po tym jak WHO w 2009 r. ogłosiło, że jest to równie groźny czynnik zachorowalności na nowotwory jak tytoń i azbest” – dodał.
2027	1272	Dr Kowalski uważa, że w Polsce nie wykorzystuje się w pełni możliwości wczesnego wykrywania osteoporozy, dlatego tak mało osób jest leczonych. Dodał, że większość chorych zgłasza się do lekarza dopiero wtedy, gdy dojdzie już do złamania. Wtedy leczenie wciąż jest możliwe, chroni przed kolejnymi złamaniami, ale nie daje już tak dobrego efektu, gdyż pęknięcie kości zwykle świadczy o tym, że tkanka kostna jest już złej jakości. „Wiemy, że w porę rozpoczęte leczenie osteoporozy jest skuteczne i chroni przed złamaniami kości, szczególnie tymi najbardziej groźnymi, jak pęknięcie szyjki kości udowej. Przekonują o tym doświadczenia takich krajów, jak Kanada i Nowa Zelandia, gdzie przed laty wdrożono program wczesnego wykrywania i leczenia tej choroby. Efekt tego jest taki, że od 3 lat rejestruje się tam spadek złamań osteoporotycznych. Jestem przekonany, że podobne efekty możemy uzyskać również w naszym kraju. Musi tylko leczyć się więcej osób” – podkreślił dr Kowalski.
2028	1273	Według niego praca naukowca w firmie nie różni się znacznie od pracy w instytucji badawczej. Jest ona nawet nieco trudniejsza, bo firma musi sprostać oczekiwaniom zarządu związanym z zaangażowaniem kapitału, harmonogramom narzuconym na przykład w związku z projektami dofinansowanymi ze środków publicznych. Te czynniki powodują, że prace muszą przebiegać bardziej dynamicznie. Natomiast metodyka badań i sposób dochodzenia do wyników nie różni się od tego, co możemy zaobserwować w większości instytutów badawczych i uczelni. Badacze zaangażowani w badania dla firmy komercyjnej muszą liczyć się z pewnymi ograniczeniami dotyczącymi np. publikacji. Jak wyjaśnił Jan Kowalski, problem ten rozwiązuje się, kiedy pojawiają się międzynarodowe aplikacje patentowe. Kiedy informacja wchodzi w domenę publiczną, partnerzy projektu mogą już popularyzować wyniki swoich badań. W ramach tych prac powstają także doktoraty.
2029	1274	Tymczasem fosforany są w organizmie składnikiem ATP – głównego paliwa komórek, substancji niezbędnej każdej z komórek do życia. A mięśniem wyjątkowo wrażliwym na niedobór ATP jest przepona. Kiedy w jej komórkach nie ma zapasu energii, żeby pracować, przepona po prostu się zatrzymuje. To, że w przeponie niemowlaka zabraknie zapasów energii, wynikać może z różnych czynników. Anna Kowalska wyjaśnia, że ATP może np. zostać zużyte przez układ odpornościowy w procesie zwalczania infekcji górnych dróg oddechowych albo szkodliwych substancji z dymu papierosowego. Poza tym zapas fosforanów w kościach jest dużo mniejszy w ciele dzieci o niskiej masie urodzeniowej. Nieprawidłowa z punktu widzenia obecnych wytycznych dotyczących zapobiegania SIDS pozycja snu (tj. na brzuchu) może zmuszać przeponę do bardziej wytężonej pracy, co również przekłada się na zwiększone zapotrzebowanie na energię. Tak więc, jak przypuszcza biolog, w sytuacji wykrycia zagrożenia nagłą śmiercią łóżeczkową, lekarz mógłby np. zdecydować o uzupełnieniu niedoboru fosforanów w organizmie. Na razie jednak są to hipotezy, które trzeba będzie potwierdzić w badaniach.
2030	1275	Pani doktor dokładnie bada, jest kompetentna, ale preferuje Vojtę, a jak zleca Bobath, to pięć razy w tygodniu, co jest często przesadą. Ja po miesiącu rehabilitacji Vojtą zmieniłam metodę na Bobath, pani doktor jakoś to przełknęła. Nie żałuję swojej decyzji, dobry Bobathowiec potrafi zdziałać cuda. Jestem zachwycona tą metodą rehabilitacji. Moje dziecko, urodzone przed czasem, w zamartwicy jest w pełni sprawne.
2031	1276	Trudno mi go polecić czy odradzić. Mam poważne problemy z uszami, leczę się już od 15 lat. Na pierwszej wizycie zlecił mi badanie słuchu, ale tylko w zaprzyjaźnionym gabinecie. Pan doktor stwierdził po obejrzeniu uszu i badania, że jestem hipochondrykiem; oczywiście zrobił to w bardzo kulturalny sposób. Zawsze staram się omijać lekarzy i szpitale szerokim łukiem, chyba że już naprawdę jest coś poważnego. Liczyłem na bardzo wnikliwe badanie i zlecenie szeregu badań, bo cierpię bardzo. Także nie mogę go polecić z czystym sumieniem. Wychodząc od pana doktora, czułem się bardzo poniżony za jedyne 200 złotych.
2032	1277	Może nawet trochę za bardzo się przejmuje (to a propos zlecanych badań), ale jak pomyśleć z drugiej strony, to dobrze, bo nerki to nie katar z nosa. Ogólnie bardzo kompetentny. Do Jana Kowalskiego, jeśli trenujesz dużo na siłowni (a skoro piszesz o cyklu redukcyjnym, to pewnie sporo) i nie informujesz o tym lekarza (a myślę, że nie poinformowałeś), to jesteś niepoważny i nie powinieneś się wypowiadać. A tak na marginesie, jeśli dla ciebie podwyższona kreatynina, która wraca do normy po trzech miesiącach, to nie problem, to współczuję twoim nerkom. Poczytaj sobie o tym.
2033	1278	W ramach kampanii „Piękna, bo zdrowa” panie mogą znaleźć w czasopismach kobiecych bezpłatne kupony na cytologię. W tym roku badania będzie można wykonać w gabinetach grupy Polmed w całej Polsce. Organizacja Kwiat Kobiecości przygotowała 4 tysiące zaproszeń. Nie jest to przypadkowa liczba – mniej więcej tyle Polek co roku dowiaduje się, że ma raka szyjki macicy. Te statystyki w Polsce wciąż są dużo gorsze niż w innych krajach Europy. „Po każdej kampanii zgłaszają się do nas te, które dzięki kampanii dowiedziały się, że mają raka i podjęły leczenie w początkowym stadium choroby. W listach pisały: «Zdążyłam w ostatniej chwili» albo «To był ostatni dzwonek, poszłam z mamą i z siostrą, wykryto u mnie nowotwór. Teraz jestem zdrowa». Bardzo się cieszę, że m.in. dzięki Kwiatowi Kobiecości udało się wykryć chorobę u kobiet, które nie były nawet przez 10 ostatnich lat u ginekologa i uratować im życie. Dziś mogą cieszyć się zdrowiem i patrzeć na to, jak dorastają ich dzieci” – podsumowuje Anna Kowalska.
2035	1280	Niestety nie mogę się pozytywnie wypowiedzieć o tym lekarzu. Udałam się do doktora Jana Kowalskiego ze skierowania neurochirurga. Lekarz naprawdę miły, rzeczowy, ma ogromną wiedzę, jednak zalecił mi dwumiesięczne leczenie milionem tabletek, które nie dało nic. Ból, fakt, przeszedł, ale mogę się założyć, że to nie przez tabletki, bo owe tabletki były na kompletnie co innego. Gdy lekarzowi rodzinnemu mówiłam, jakie leki biorę przy badaniu na szczepienie, otwierał szeroko oczy ze zdziwienia. Wydawałoby się, najlepszy lekarz – najwięcej opinii, same pozytywne w dodatku, jednak jestem naprawdę zawiedziona. Będę szukać innego reumatologa, jeśli będę jeszcze potrzebować.
2034	1279	Hej, Martinellka – chodzę do tego lekarza niecały rok. Jak przyszłam do niego, również stwierdził u mnie zespół policystycznych jajników. Wcześniej chodziłam do innego lekarza i ten tego nie stwierdził. Przez dwa lata zażywałam tabletki na wyrównanie okresu – pan Kowalski od pierwszej wizyty także przepisał mi te tabletki, po czym z miesiąca na miesiąc ciągle powtarzało się to samo: tabletki + USG wziernikowe – tabletki + USG wziernikowe (a przecież zbyt częste USG także szkodzi zdrowiu poprzez naświetlanie różnych narządów). Do tego przepisał mi tabletki, które moja mama zażywa przy cukrzycy (twierdząc, że one odblokowują jajniki). W końcu w maju br. powiedział, że jak w przyszłym miesiącu nie będzie poprawy, to zaczniemy inne leczenie, lecz po miesiącu poprawy nie było i znowu przepisał to samo. Właśnie mija trzeci rok, od kiedy staramy się o dziecko, i dalej nic – chyba muszę znowu zmienić lekarza. Wiem, że można to wyleczyć poprzez laparoskopię. Siostra koleżanki miała to samo, zrobili jej laparoskopię i pięć miesięcy po zabiegu zaszła w ciążę. Pozdrawiam.
2036	1281	Nie wiem, czemu pani doktor jest wymieniona w Krapkowicach, przecież przyjmuje głównie w Kędzierzynie-Koźlu. Jestem z okolicy Strzelec i leczę się u niej, bo u nas nie ma laryngologa, który pracowałby w szpitalu i umiał dobrze operować. Na oddziale poprosiłam o nią i jestem bardzo zadowolona. Robiła mi zatoki i polipy w nosie endoskopowo. Przed operacją dokładnie opowiedziała, co mnie czeka, a po zabiegu też mną się zajmowała. W ogóle polecam cały oddział laryngologii w Koźlu, nie spotkałam się jeszcze dotąd z tak miłym i fachowym podejściem.
2037	1282	Jestem zachwycony! W końcu moja rodzina trafiła na dobrego lekarza, który skupił się na znalezieniu i zwalczeniu przyczyny choroby. Moja siostrzenica była chyba u czterech różnych lekarzy z tym samym problemem i nikt nie rozpoznał prawdziwego problemu czy przyczyny jej dolegliwości. Nie dość wspomnieć, że lekarze doszli do wniosku, iż dziecko sztucznie wywołuje u siebie objawy i konieczna jest wizyta u psychologa! Szczęśliwie trafiliśmy do pani doktor Anny Kowalskiej, która zleciła właściwe badania i szybko zidentyfikowała bardzo konkretną chorobę. Leczenie szybko przynosi efekty. Bardzo dziękuję pani doktor, również za to, że dziecko oszczędziło zbędnych wizyt u kolejnych lekarzy, w tym sugerowanego psychologa. :) Na marginesie wyłącznie mogę dodać, że pani doktor to ciepła i pełna empatii osoba.
2038	1283	Dobry lekarz podjął się mojego leczenia jako jedyny; żaden z lekarzy nie potrafił określić, co powinna robić, a po wizytach u niego jest lepiej. Moim zdaniem to kompetentny specjalista, wie, co robi, chociaż styl bycia ma faktycznie kontrowersyjny i trzeba się po prostu przyzwyczaić. Coś za coś.
2039	1284	Nie kwestionuję wiedzy i fachowości doktora, ale po pierwszej wizycie na Arkońskiej z moją ciężarną żoną uważam go za człowieka niezwykle zadufanego w sobie. Doktor nie rozmawiał z nami, tylko wygłaszał tyrady, m.in. kwestionując ustalenia endokrynolog, która leczy moją żonę od ponad 15 lat i uratowała jej zdrowie, jeżeli nie życie. Do tego – a była to pierwsza wizyta, doktor widział nas po raz pierwszy w życiu – aspiruje on do bycia multispecjalistą: nie tylko diabetologiem, endokrynologiem, ale jeszcze ginekologiem, psychologiem i kardiologiem. Szczerze mówiąc, dawno nie wyszliśmy tak zdegustowani, a jednocześnie wręcz wściekli po wizycie u lekarza. Polecam wyłącznie dla osób gruboskórnych, które lubią być traktowane przedmiotowo lub jak w carskiej Rosji – „podwładny przed obliczem władzy musi mieć wygląd lichy i durnowaty, aby swoim pojmowaniem sprawy nie peszyć władzy”.
2040	1285	Witam wszystkich. Nie wiem, co tu się dzieje. Piszecie, że to dobry lekarz. Ja skorzystałem z wizyty u tej pani i niestety jestem bardzo niezadowolony. Owszem, jest miła, ale nie udzieliła mi żadnej informacji, żadnych dodatkowych badań, nic. Po prostu zostałem zbyty. Hm, może moja choroba to za duże wyzwanie dla pani doktor, a może jej się nie chce? Szkoda. Będę szukał innego lekarza.
2041	1286	Leczyłem się u doktora Jana Kowalskiego trzy miesiące; owszem, wystawił diagnozę, ale ona była błędna. Stwierdził, iż mam dyskopatię, a to jest zwykłe zapalenie rdzenia kręgowego. Na dodatek dał mi 34 zabiegi, które nic nie dały, bo przy tej chorobie nie można się wysilać. Doktor bardzo lubi wystawiać zwolnienia, a stojąc przed jego gabinetem, można spotkać ludzi, którzy leczą się u niego nawet 2 lata. Nie skierował mnie ani do szpitala, ani na rezonans; jego wizyty trwają od 5 do 7 minut, a pierwsze pytanie to: „Jak się pan czuje?”. Niedawno byłem umówiony na przedłużenie zwolnienia, pan doktor sobie nie przyszedł, nie informując swoich pacjentów. Ze zdenerwowania zmieniłem neurologa, który zobaczył mnie w drzwiach i postawił mi diagnozę, i wysłał na rezonans. A więc nie warto się u niego leczyć, ponieważ to tylko strata czasu.
2042	1287	Lekarz może i dobry, jeśli chodzi o diagnostykę, natomiast bardzo nietaktowny i chwilami arogancki. Zgłosiłam się do prywatnej kliniki, gdzie przyjmuje, celem zrobienia USG, by stwierdzić, czy więzadła palca po urazie są na miejscu, czy nie. USG potrzebne mi było do dokumentacji medycznej i po prostu musiałam je zrobić, nie był to mój wymysł. Zapłaciłam za wizytę 200 zł i po zrobieniu badania usłyszałam, że jestem trochę rozhisteryzowana i spanikowana, robiąc to USG, bo z palcem wszystko w porządku. W głowie się nie mieści, by brać od kogoś tyle pieniędzy za wizytę, a potem jeszcze komentować to w ten sposób. No i najważniejsze – przyszłam, by uzyskać diagnozę medyczną, a nie psychoanalizę. Nie będę się nikomu tłumaczyć z tego, po co mi USG, tym bardziej że za to płacę niemałe pieniądze.
2043	1288	Jestem lekarzem i matką chłopca chorego na przewlekłą chorobę, któremu pan profesor uratował życie, a potem wielokrotnie udzielał cennych wskazówek dotyczących leczenia, gdy inni rozkładali ręce. Z jego wiedzy i gotowości do niesienia pomocy korzystają chore dzieci z całej Polski, o czym każdego tygodnia można się przekonać na izbie przyjęć Uniwersyteckiego Szpitala Dziecięcego. Pani zaniepokojonej zachowaniem swojego dziecka po podaniu leku chcę powiedzieć, że po wielu lekach mogą wystąpić reakcje niepożądane, o czym informują firmy farmaceutyczne na ulotkach dołączonych do leku i za te reakcje firmy nie ponoszą odpowiedzialności. Po wielu latach praktyki wiem, że wiele badań to niepotrzebne narażanie pacjenta np. na infekcje wewnątrzszpitalne; czy chciałaby pani narażać swoje maleńkie dziecko? Pan profesor wyleczył tysiące dzieci i doskonale wie, kiedy i jakie badania należy wykonać. Nie zgadzam się z pani opinią na temat pana profesora, choć oczywiście współczuję pani z powodu choroby dziecka. Życzę pani i bliskim zdrowia i pomyślności.
2045	1290	Jak dla mnie to ta pani nie zna się za bardzo na tym, co robi – przyjmując prywatnie, powinna chociaż mieć porządny gabinet. Ale mniejsza o gabinet, w ogóle mi nie pomogła i wypisała leki, które nie miały nic a nic do uszu. Jak dla mnie to nie jest lekarzem z powołania i na niczym się nie zna. Solidnie mnie skasowała, wypisała drogie leki, a dolegliwości jak były, tak są. Czekam na kolejną wizytę, ale teraz u innego lekarza – może ktoś inny mi pomoże, bo moje dolegliwości nie ustąpiły po calcium i kropelkach (drogich na maksa), które mi pani doktor wypisała!!
2044	1289	Pani doktor to wspaniały lekarz! Dzięki niej mam dwójkę zdrowych dzieci, o które przez wiele lat zabiegałam bezskutecznie w Novum. Szkoda, że mało jest takich lekarzy jak ona. Nie oszczędza na badaniach, jest niezwykle kompetentna i wystarczy jedno spojrzenie na wyniki, aby wiedziała, co dolega pacjentowi. Nie patrzy na zegarek, a przed sobą widzi człowieka, a nie kolejnego petenta. Przypadkowo była przy narodzinach mojego synka i w sekundę wszystko "ustawiła", aby sprawnie działało! Dziękuję Pani doktor – wdzięczna pacjentka!
2047	1292	Sympatyczna, miła, do jej stosunku do pacjenta nie mam żadnych zastrzeżeń. Niestety terapia lekami przepisanymi przez Panią Doktor nie przyniosła skutku. Dopiero po zmianie lekarza i przepisanych leków nastąpiła poprawa – sam lek przeciwdepresyjny (+ uspokajający doraźnie) okazał się niewystarczający. Dopiero po terapii lekami z innych grup udało mi się pozbyć objawów somatycznych nerwicy lękowej (leki neuroleptyczne, nootropowe). Sama dawka leku przepisanego przez Panią Doktor okazała się nietrafiona – dzisiaj już wiem, że nie rozpoczyna się terapii od pełnej dawki, ale od połowy, stopniowo zwiększając dawkę. Niestety, wtedy tego nie wiedziałam i doświadczyłam dotkliwych skutków ubocznych. Być może komuś z klasyczną depresją taka terapia by pomogła, dla mnie niestety standardowe leczenie SSRI + pochodna benzodiazepiny okazało się niewystarczające.
2046	1291	Wizyta odbyła się punktualnie. Pan doktor był miły, z zaangażowaniem mnie wysłuchał, jednak jak się później okazało... postawił złą diagnozę! W moim przypadku problemem była swędząca wysypka, która pojawiła się na przedramionach, nogach i dekolcie. Lekarz po obejrzeniu stwierdził, że to świerzb – nie sprawdzał tego pod mikroskopem, mówił jednak z takim przekonaniem, że mu uwierzyłam. Wypisał mi leki dla mnie i mojego partnera, gdyż twierdził, że on prawdopodobnie się ode mnie zaraził. Diagnoza była na tyle szokująca, że następnego dnia przed zastosowaniem leków (które mimo wszystko wykupiłam – nie były tanie) poszłam na wizytę do mojego lekarza rodzinnego, który z przekonaniem stwierdził, że to na pewno nie świerzb!! Kolejnym krokiem było udanie się do innego dermatologa, który również potwierdził z przekonaniem, że to nie świerzb, a... pokrzywka. Dostałam maść na pokrzywkę, zmieniłam kosmetyki na dziecięce i po kilku dniach problem zniknął. Dodam jeszcze, że mój partner nie miał żadnych problemów skórnych, pomimo iż przebywaliśmy razem i korzystaliśmy z tej samej pościeli – to tylko potwierdza, że diagnoza doktora Kowalskiego była błędna. Jest mi bardzo przykro, bo zostałam narażona na niepotrzebny stres, zakup niepotrzebnych leków oraz stratę czasu.
2048	1293	Dobrym uzupełnieniem diety są sezonowe warzywa i owoce. Jak zaznaczył profesor Jan Kowalski, część z nich, jak na przykład ogórek czy arbuz, w większej części składają się z wody, są więc idealne do spożywania latem. Jak powiedział, warzywa i owoce posiadają średnią ilość białka i małą węglowodanów. „Wtedy, kiedy jest gorąco, nasze zapotrzebowanie kaloryczne jest małe” – mówił. Jako jedną z najlepszych potraw w czasie upału wskazał sałatkę caprese, w której skład wchodzą pomidory i ser mozzarella. A co z ruchem w czasie upału? W ocenie eksperta najlepiej wychodzić z domu wcześnie rano lub wieczorem, natomiast pomiędzy 10.00 a 18.00 pozostać w domu. Pośrodku dnia warto zamknąć okna i nie wpuszczać gorącego powietrza; okna też można zasłonić – wtedy gorące promienie słoneczne nie trafią do pomieszczenia.
2049	1294	Nie interesuje się problemami pacjenta. Recepty można otrzymać wypisane przez recepcjonistkę, nie widząc się z lekarzem. Bardzo krótki czas na wizytę, nastawienie na większy przerób pacjentów w celach zarobkowych. Nie informuje o skutkach ubocznych leków. Na postawiony zarzut usłyszałam, że nie musi informować, ponieważ każdy pacjent ma inny organizm. Na lekach przytyłam ponad dziesięć kilo i dopiero wtedy dowiedziałam się, że zmieniają metabolizm. Na innych lekach miałam halucynacje, o czym też nie zostałam poinformowana. Halucynacje były więcej niż uciążliwe, ponieważ czułam się osaczona bez wyraźnego powodu. Długo nie umiałam powiązać tego z zażywanymi lekami, bo mój stan się pogarszał. Nie zostałam przez Annę Kowalską ani razu uprzedzona o takich skutkach ubocznych, ani tym bardziej nie padło żadne pytanie, jak się czuję. Sama w końcu doszłam do wniosku, że leki, które mi przepisuje, są źle dobrane. Anna Kowalska nie wykazała zainteresowania, jakie powinna wykazać lekarka. Zdecydowanie odradzam wizytę w jej gabinecie. Niekompetencja w stu procentach.
2050	1295	Jeśli chodzi o kompetencje – nic nie mogę panu doktorowi zarzucić. Jednak cennik usług jest mocno przesadzony. Znam wielu lekarzy, którzy prowadzą gabinety na podobnym poziomie i kasują 1/3 tego, co pan doktor. Na następną wizytę na pewno nie wybiorę tego gabinetu.
2051	1296	Ostatnie dwa lata starań o uruchomienie medycyny na UO to dowód, że można ponad podziałami politycznymi zrobić coś dobrego dla regionu. Wspólnymi siłami dokonaliśmy czegoś, co wiele osób uważało za nierealne – powiedział marszałek województwa Jan Kowalski. Zdaniem rektora UO prof. Anny Kowalskiej po otrzymaniu obiektów i wszystkich niezbędnych zgód opolska uczelnia wchodzi na nowy poziom działalności. „Utworzenie wydziału lekarskiego to efekt uporu wielu osób ze świata nauki, polityki i biznesu, które włożyły swoją cegiełkę w budowę gmachu naszej uczelni. Teraz możemy już czekać na październik, kiedy w murach naszej uczelni rozpoczną studia pierwsi studenci kierunku lekarskiego” – podkreślił rektor.
2052	1297	Po wizycie u pani doktor miałam mieszane uczucia. Niby miła. Przeprowadziła jakieś badanie i przepisała tabletki, ale nie wiadomo na co tak do końca. Mam się zgłosić na wizytę, obawiam się, że przedłuży stosowanie leków, a tego bym nie chciała.
2053	1298	Naszą substancję można podawać za pomocą zastrzyku, ale można też doustnie – tak jak pigułkę z lekiem. Na razie to oczywiście science fiction, ale w przyszłości taką pigułką można wpłynąć na precyzyjne hamowanie komórek odpowiedzialnych za alkoholizm – opisuje Anna Kowalska. W przyszłości wyniki badania można byłoby przełożyć na inne uzależnienia, np. od narkotyków. Wszystkie one rozgrywają się w tym samym obszarze mózgu: w układzie nagrody. Te same komórki, które odpowiadają za uzależnienie od alkoholu czy narkotyków, sterują uczeniem apetytywnym – czyli uczeniem wrażeń przyjemnych. „Dla mózgu to ten sam mechanizm. Tylko że wspomnienia uzależniające są na tyle mocne, że praktycznie nieodwracalne, i pamiętamy o nich do końca życia. Dlatego jeśli ktoś jest alkoholikiem, to zostaje nim na zawsze” – podkreśla badaczka.
2055	1300	Bardzo słaba komunikacja ze strony pani doktor. Podczas wizyty nie uzyskałem tak podstawowych informacji, jak: jakie mogą być pierwotne przyczyny mojego schorzenia, czy zalecane są dodatkowe badania (jeśli tak: jakie), co należy zmienić, aby problem nie powracał. Otrzymałem receptę na leki alergiczne, ale tu również pani doktor nie pokusiła się o wyjaśnienie zależności między alergią a moim schorzeniem. Wydaje mi się, że naturalne dla lekarza powinno być przybliżenie pacjentowi wybranej przez siebie strategii leczenia. 10 minut i następny klient.
